"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","1998","1998",67.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","1999","1999",66.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2000","2000",65.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2001","2001",65.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2002","2002",65.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2003","2003",65.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2004","2004",65.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2005","2005",65.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2006","2006",66.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2007","2007",67.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2008","2008",68.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2009","2009",68.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2010","2010",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2011","2011",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2012","2012",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2013","2013",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2014","2014",70.9,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2015","2015",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2016","2016",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2017","2017",72.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2018","2018",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","RUS","Russia","2019","2019",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1970","1970",68.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1982","1982",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1983","1983",71,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1984","1984",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1985","1985",71.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1986","1986",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1987","1987",72.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1988","1988",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1989","1989",73.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1990","1990",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1991","1991",73.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1992","1992",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1993","1993",73.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1994","1994",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1995","1995",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1996","1996",75.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1997","1997",75.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1998","1998",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","1999","1999",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2000","2000",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2001","2001",76.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2002","2002",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2003","2003",76.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2004","2004",77.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2005","2005",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2006","2006",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2007","2007",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2008","2008",79.1,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2009","2009",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2010","2010",79.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2011","2011",80.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2012","2012",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2013","2013",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2014","2014",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2015","2015",80.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2016","2016",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2017","2017",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2018","2018",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2019","2019",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2020","2020",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","SVN","Slovenia","2021","2021",80.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1960","1960",48.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1961","1961",48.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1962","1962",49.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1963","1963",49.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1964","1964",49.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1965","1965",50.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1966","1966",50.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1967","1967",51.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1968","1968",51.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1969","1969",52.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1970","1970",52.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1971","1971",53.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1972","1972",53.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1973","1973",54.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1974","1974",54.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1975","1975",55.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1976","1976",56,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1977","1977",56.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1978","1978",57.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1979","1979",57.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1980","1980",58.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1981","1981",58.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1982","1982",59.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1983","1983",59.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1984","1984",60.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1985","1985",61,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1986","1986",61.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1987","1987",62.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1988","1988",62.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1989","1989",63,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1990","1990",63.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1991","1991",63.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1992","1992",63.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1993","1993",62.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1994","1994",62.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1995","1995",61.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1996","1996",60.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1997","1997",59.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1998","1998",58.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","1999","1999",57.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2000","2000",56.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2001","2001",55.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2002","2002",54.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2003","2003",53.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2004","2004",53.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2005","2005",53.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2006","2006",53.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2007","2007",54.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2008","2008",55.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2009","2009",56.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2010","2010",57.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2011","2011",58.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2012","2012",60.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2013","2013",61.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2014","2014",62,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2015","2015",62.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2016","2016",63.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2017","2017",63.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2018","2018",63.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2019","2019",64.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","ZAF","South Africa","2020","2020",64.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2002","2002",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2003","2003",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2004","2004",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2005","2005",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2006","2006",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2007","2007",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2008","2008",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2009","2009",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2010","2010",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2011","2011",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2012","2012",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2013","2013",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2014","2014",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2015","2015",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2016","2016",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2017","2017",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2018","2018",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2019","2019",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2020","2020",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2021","2021",73.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1960","1960",60.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1961","1961",61,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1962","1962",61.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1963","1963",62.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1964","1964",62.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1965","1965",63.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1966","1966",63.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1967","1967",64.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1968","1968",64.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1969","1969",65.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1970","1970",65.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1971","1971",66.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1972","1972",66.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1973","1973",67.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1974","1974",68.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1975","1975",68.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1976","1976",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1977","1977",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1978","1978",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1979","1979",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1980","1980",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1981","1981",72.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1982","1982",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1983","1983",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1984","1984",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1985","1985",74.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1986","1986",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1987","1987",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1988","1988",75.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1989","1989",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1990","1990",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1991","1991",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1992","1992",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1993","1993",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1994","1994",76.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1995","1995",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1996","1996",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1997","1997",76.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1998","1998",77.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","1999","1999",77.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2000","2000",77.8,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2001","2001",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2002","2002",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2003","2003",78.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2004","2004",78.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2005","2005",78.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2006","2006",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2007","2007",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2008","2008",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2009","2009",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2010","2010",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2011","2011",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2012","2012",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2013","2013",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2014","2014",79.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2015","2015",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2016","2016",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2017","2017",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2018","2018",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2019","2019",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2020","2020",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","CRI","Costa Rica","2021","2021",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1970","1970",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1971","1971",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1972","1972",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1973","1973",71.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1974","1974",71.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1975","1975",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1976","1976",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1977","1977",71,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1978","1978",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1979","1979",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1980","1980",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1981","1981",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1982","1982",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1983","1983",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1984","1984",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1985","1985",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1986","1986",72.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1987","1987",72.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1988","1988",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1989","1989",71.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1990","1990",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1991","1991",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1992","1992",70.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1993","1993",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1994","1994",68.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1995","1995",69.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1996","1996",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1997","1997",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1998","1998",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","1999","1999",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2000","2000",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2001","2001",71.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2002","2002",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2003","2003",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2004","2004",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2005","2005",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2006","2006",71,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2007","2007",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2008","2008",71.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2009","2009",72.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2010","2010",73.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2011","2011",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2012","2012",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2013","2013",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2014","2014",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2015","2015",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2016","2016",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2017","2017",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2018","2018",76,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2019","2019",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2020","2020",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LTU","Lithuania","2021","2021",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1960","1960",55.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1961","1961",55.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1962","1962",56.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1963","1963",56.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1964","1964",56.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1965","1965",57.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1966","1966",57.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1967","1967",58.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1968","1968",58.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1969","1969",59.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1970","1970",59.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1971","1971",59.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1972","1972",60.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1973","1973",60.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1974","1974",61.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1975","1975",61.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1976","1976",62,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1977","1977",62.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1978","1978",63,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1979","1979",63.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1980","1980",64,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1981","1981",64.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1982","1982",65,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1983","1983",65.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1984","1984",65.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1985","1985",66.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1986","1986",66.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","COL","Colombia","1987","1987",66.8,,
